id,title,main_picture/medium,main_picture/large,start_date,mean,media_type,status,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,num_episodes,start_season/year,start_season/season,average_episode_duration,rating,studios/0/id,studios/0/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,studios/1/id,studios/1/name,studios/2/id,studios/2/name,genres/8/id,genres/8/name,genres/9/id,genres/9/name,message,error,genres/10/id,genres/10/name
8460,Mirai Nikki OVA,https://api-cdn.myanimelist.net/images/anime/10/22971.jpg,https://api-cdn.myanimelist.net/images/anime/10/22971l.jpg,2010-12-09,7.26,ova,finished_airing,1,Action,27,Shounen,37,Supernatural,,,1,2010,fall,532,r,163,Asread,,,,,,,,,,,,,,,,,,,,
2929,Moonlight Mile 2nd Season: Touch Down,https://api-cdn.myanimelist.net/images/anime/9/4265.jpg,https://api-cdn.myanimelist.net/images/anime/9/4265l.jpg,2007-09-13,7.35,tv,finished_airing,2,Adventure,8,Drama,24,Sci-Fi,29,Space,14,2007,fall,1500,r+,101,Studio Hibari,,,,,,,,,,,,,,,,,,,,
31,Neon Genesis Evangelion: Death & Rebirth,https://api-cdn.myanimelist.net/images/anime/13/75963.jpg,https://api-cdn.myanimelist.net/images/anime/13/75963l.jpg,1997-03-15,7.45,movie,finished_airing,8,Drama,18,Mecha,40,Psychological,24,Sci-Fi,1,1997,winter,6295,r,6,Gainax,,,,,,,,,10,Production I.G,,,,,,,,,,
1212,Oban Star-Racers,https://api-cdn.myanimelist.net/images/anime/12/3702.jpg,https://api-cdn.myanimelist.net/images/anime/12/3702l.jpg,2006-04-12,7.51,tv,finished_airing,2,Adventure,18,Mecha,24,Sci-Fi,27,Shounen,26,2006,spring,1500,pg,34,Hal Film Maker,,,,,,,,,,,,,,,,,,,,
11179,Papa no Iukoto wo Kikinasai!,https://api-cdn.myanimelist.net/images/anime/2/35039.jpg,https://api-cdn.myanimelist.net/images/anime/2/35039l.jpg,2012-01-11,7.32,tv,finished_airing,4,Comedy,22,Romance,36,Slice of Life,,,12,2012,winter,1420,pg_13,91,feel.,,,,,,,,,,,,,,,,,,,,
9959,Raiyantsuuri no Uta,https://api-cdn.myanimelist.net/images/anime/12/27526.jpg,https://api-cdn.myanimelist.net/images/anime/12/27526l.jpg,1994-07-21,7.08,movie,finished_airing,8,Drama,13,Historical,,,,,1,1994,summer,5400,g,,,,,,,,,,,,,,,,,,,,,,
12067,Rurouni Kenshin Special,https://api-cdn.myanimelist.net/images/anime/1581/104187.jpg,https://api-cdn.myanimelist.net/images/anime/1581/104187l.jpg,1998-12-02,7.33,special,finished_airing,1,Action,13,Historical,22,Romance,21,Samurai,1,1998,fall,1500,pg_13,37,Studio Deen,27,Shounen,,,,,,,,,,,,,,,,,,
2903,Sakigake!! Otokojuku,https://api-cdn.myanimelist.net/images/anime/12/60397.jpg,https://api-cdn.myanimelist.net/images/anime/12/60397l.jpg,1988-02-25,7.38,tv,finished_airing,1,Action,4,Comedy,17,Martial Arts,23,School,34,1988,winter,1450,r,18,Toei Animation,27,Shounen,,,,,,,,,,,,,,,,,,
2254,Sentou Mecha Xabungle,https://api-cdn.myanimelist.net/images/anime/7/51455.jpg,https://api-cdn.myanimelist.net/images/anime/7/51455l.jpg,1982-02-06,7.21,tv,finished_airing,38,Military,24,Sci-Fi,18,Mecha,27,Shounen,50,1982,winter,1460,pg_13,14,Sunrise,,,,,,,,,,,,,,,,,,,,
960,Shin Chou Kyou Ryo: Condor Hero II,https://api-cdn.myanimelist.net/images/anime/10/4622.jpg,https://api-cdn.myanimelist.net/images/anime/10/4622l.jpg,2005-01-30,7.32,tv,finished_airing,2,Adventure,8,Drama,13,Historical,22,Romance,26,2005,winter,1220,pg_13,22,Nippon Animation,,,,,,,,,,,,,,,,,,,,
1577,Taiho Shichau zo,https://api-cdn.myanimelist.net/images/anime/11/21601.jpg,https://api-cdn.myanimelist.net/images/anime/11/21601l.jpg,1994-09-24,7.46,ova,finished_airing,1,Action,4,Comedy,39,Police,42,Seinen,4,1994,summer,1800,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,,,,,
5667,To LOVE-Ru OVA,https://api-cdn.myanimelist.net/images/anime/2/17923.jpg,https://api-cdn.myanimelist.net/images/anime/2/17923l.jpg,2009-04-03,7.31,ova,finished_airing,4,Comedy,9,Ecchi,35,Harem,23,School,6,2009,spring,1529,r+,27,Xebec,24,Sci-Fi,27,Shounen,,,,,,,,,,,,,,,,
4189,Fuyu no Sonata,https://api-cdn.myanimelist.net/images/anime/12/26302.jpg,https://api-cdn.myanimelist.net/images/anime/12/26302l.jpg,2009-10-17,7.4,tv,finished_airing,8,Drama,22,Romance,,,,,26,2009,fall,1520,pg_13,126,Studio Comet,,,,,,,,,1239,KeyEast,1454,REALTHING,,,,,,,,
33094,WWW.Working!!,https://api-cdn.myanimelist.net/images/anime/11/82287.jpg,https://api-cdn.myanimelist.net/images/anime/11/82287l.jpg,2016-10-01,7.45,tv,finished_airing,36,Slice of Life,4,Comedy,,,,,13,2016,fall,1420,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,,,,,
21435,Yama no Susume: Second Season,https://api-cdn.myanimelist.net/images/anime/10/56595.jpg,https://api-cdn.myanimelist.net/images/anime/10/56595l.jpg,2014-07-09,7.55,tv,finished_airing,2,Adventure,4,Comedy,36,Slice of Life,,,24,2014,summer,810,pg_13,441,8bit,,,,,,,,,,,,,,,,,,,,
11701,Another: The Other - Inga,https://api-cdn.myanimelist.net/images/anime/9/42051.jpg,https://api-cdn.myanimelist.net/images/anime/9/42051l.jpg,2012-05-26,7.31,ova,finished_airing,14,Horror,7,Mystery,41,Thriller,,,1,2012,spring,1480,r,132,P.A. Works,,,,,,,,,,,,,,,,,,,,
1589,Bartender,https://api-cdn.myanimelist.net/images/anime/13/67397.jpg,https://api-cdn.myanimelist.net/images/anime/13/67397l.jpg,2006-10-15,7.37,tv,finished_airing,8,Drama,42,Seinen,36,Slice of Life,,,11,2006,fall,1410,pg_13,455,Palm Studio,,,,,,,,,,,,,,,,,,,,
9340,Cheburashka,https://api-cdn.myanimelist.net/images/anime/5/25871.jpg,https://api-cdn.myanimelist.net/images/anime/5/25871l.jpg,2010-12-18,7.02,movie,finished_airing,4,Comedy,,,,,,,1,2010,fall,4800,g,,,,,,,,,,,,,,,,,,,,,,
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",https://api-cdn.myanimelist.net/images/anime/6/80214.jpg,https://api-cdn.myanimelist.net/images/anime/6/80214l.jpg,2010-04-23,7.36,ova,finished_airing,36,Slice of Life,4,Comedy,15,Kids,,,1,2010,spring,780,g,11,Madhouse,,,,,,,,,,,,,,,,,,,,
2817,Cinderella Monogatari,https://api-cdn.myanimelist.net/images/anime/9/3893.jpg,https://api-cdn.myanimelist.net/images/anime/9/3893l.jpg,1996-04-04,7.33,tv,finished_airing,2,Adventure,15,Kids,22,Romance,10,Fantasy,26,1996,spring,1470,g,103,Tatsunoko Production,,,,,,,,,,,,,,,,,,,,
19163,Date A Live II,https://api-cdn.myanimelist.net/images/anime/5/76003.jpg,https://api-cdn.myanimelist.net/images/anime/5/76003l.jpg,2014-04-12,7.23,tv,finished_airing,4,Comedy,35,Harem,18,Mecha,22,Romance,10,2014,spring,1440,r,1053,Production IMS,23,School,24,Sci-Fi,,,,,,,,,,,,,,,,
1684,Dotto Koni-chan,https://api-cdn.myanimelist.net/images/anime/1910/106998.jpg,https://api-cdn.myanimelist.net/images/anime/1910/106998l.jpg,2000-11-26,7.26,tv,finished_airing,4,Comedy,,,,,,,26,2000,fall,1500,,44,Shaft,,,,,,,,,,,,,,,,,,,,
9135,Fullmetal Alchemist: The Sacred Star of Milos,https://api-cdn.myanimelist.net/images/anime/2/29550.jpg,https://api-cdn.myanimelist.net/images/anime/2/29550l.jpg,2011-07-02,7.31,movie,finished_airing,1,Action,2,Adventure,4,Comedy,8,Drama,1,2011,summer,6600,r,4,Bones,10,Fantasy,16,Magic,38,Military,27,Shounen,,,,,,,,,,,,
25183,Gangsta.,https://api-cdn.myanimelist.net/images/anime/8/74415.jpg,https://api-cdn.myanimelist.net/images/anime/8/74415l.jpg,2015-07-02,7.4,tv,finished_airing,1,Action,8,Drama,42,Seinen,,,12,2015,summer,1430,r,32,Manglobe,,,,,,,,,,,,,,,,,,,,
23703,Gatchaman Crowds: Embrace,https://api-cdn.myanimelist.net/images/anime/6/61523.jpg,https://api-cdn.myanimelist.net/images/anime/6/61523l.jpg,2014-01-22,7.39,special,finished_airing,2,Adventure,24,Sci-Fi,,,,,1,2014,winter,1380,pg_13,103,Tatsunoko Production,,,,,,,,,,,,,,,,,,,,
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),https://api-cdn.myanimelist.net/images/anime/4/30022.jpg,https://api-cdn.myanimelist.net/images/anime/4/30022l.jpg,2007-05-02,7.27,tv,finished_airing,24,Sci-Fi,4,Comedy,18,Mecha,,,12,2007,spring,210,pg,10,Production I.G,,,,,,,,,,,,,,,,,,,,
1825,Hadashi no Gen 2,https://api-cdn.myanimelist.net/images/anime/1/1825.jpg,https://api-cdn.myanimelist.net/images/anime/1/1825l.jpg,1986-06-14,7.37,movie,finished_airing,8,Drama,13,Historical,27,Shounen,,,1,1986,spring,5160,pg_13,11,Madhouse,,,,,,,,,,,,,,,,,,,,
31158,Hetalia: The World Twinkle Specials,https://api-cdn.myanimelist.net/images/anime/1966/97333.jpg,https://api-cdn.myanimelist.net/images/anime/1966/97333l.jpg,2015-10-28,7.25,special,finished_airing,4,Comedy,13,Historical,20,Parody,,,3,2015,fall,300,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,,,,,
31665,Hibike! Euphonium: Kakedasu Monaka,https://api-cdn.myanimelist.net/images/anime/2/77322.jpg,https://api-cdn.myanimelist.net/images/anime/2/77322l.jpg,2015-12-16,7.47,special,finished_airing,19,Music,8,Drama,23,School,,,1,2015,fall,1410,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,,,,,
2204,Karakurizoushi Ayatsuri Sakon,https://api-cdn.myanimelist.net/images/anime/10/16022.jpg,https://api-cdn.myanimelist.net/images/anime/10/16022l.jpg,1999-10-08,7.38,tv,finished_airing,7,Mystery,14,Horror,41,Thriller,27,Shounen,26,1999,fall,1500,r,73,TMS Entertainment,,,,,,,,,,,,,,,,,,,,
1691,Kaze no Stigma,https://api-cdn.myanimelist.net/images/anime/12/23136.jpg,https://api-cdn.myanimelist.net/images/anime/12/23136l.jpg,2007-04-13,7.25,tv,finished_airing,1,Action,16,Magic,22,Romance,10,Fantasy,24,2007,spring,1449,pg_13,3,Gonzo,27,Shounen,,,,,,,,,,,,,,,,,,
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,https://api-cdn.myanimelist.net/images/anime/9/75726.jpg,https://api-cdn.myanimelist.net/images/anime/9/75726l.jpg,2015-10-03,7.67,tv,finished_airing,7,Mystery,27,Shounen,,,,,22,2015,fall,1460,r,18,Toei Animation,,,,,,,,,,,,,,,,,,,,
31952,Kono Bijutsubu ni wa Mondai ga Aru!,https://api-cdn.myanimelist.net/images/anime/3/80688.jpg,https://api-cdn.myanimelist.net/images/anime/3/80688l.jpg,2016-07-08,7.25,tv,finished_airing,4,Comedy,22,Romance,23,School,42,Seinen,12,2016,summer,1440,pg_13,91,feel.,,,,,,,,,,,,,,,,,,,,
1426,Lupin III: Part III,https://api-cdn.myanimelist.net/images/anime/1441/100440.jpg,https://api-cdn.myanimelist.net/images/anime/1441/100440l.jpg,1984-03-03,7.33,tv,finished_airing,1,Action,2,Adventure,4,Comedy,42,Seinen,50,1984,spring,1470,r+,65,Tokyo Movie Shinsha,,,,,,,,,,,,,,,,,,,,
10624,Mardock Scramble: The Second Combustion,https://api-cdn.myanimelist.net/images/anime/11/29197.jpg,https://api-cdn.myanimelist.net/images/anime/11/29197l.jpg,2011-09-03,7.37,movie,finished_airing,1,Action,40,Psychological,24,Sci-Fi,,,1,2011,summer,3840,r+,309,GoHands,,,,,,,,,,,,,,,,,,,,
520,Marmalade Boy Movie,https://api-cdn.myanimelist.net/images/anime/9/4286.jpg,https://api-cdn.myanimelist.net/images/anime/9/4286l.jpg,1995-03-04,7.35,movie,finished_airing,22,Romance,25,Shoujo,,,,,1,1995,winter,1800,pg_13,,,,,,,,,,,,,,,,,,,,,,
3342,Mnemosyne: Mnemosyne no Musume-tachi,https://api-cdn.myanimelist.net/images/anime/10/10918.jpg,https://api-cdn.myanimelist.net/images/anime/10/10918l.jpg,2008-02-04,7.32,tv,finished_airing,1,Action,14,Horror,24,Sci-Fi,26,Shoujo Ai,6,2008,winter,2741,r+,27,Xebec,37,Supernatural,,,,,,,,,,,,,,,,,,
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,https://api-cdn.myanimelist.net/images/anime/7/14686.jpg,https://api-cdn.myanimelist.net/images/anime/7/14686l.jpg,2009-08-01,7.34,movie,finished_airing,1,Action,4,Comedy,17,Martial Arts,27,Shounen,1,2009,summer,5700,pg_13,1,Studio Pierrot,31,Super Power,,,,,,,,,,,,,,,,,,
27787,Nisekoi:,https://api-cdn.myanimelist.net/images/anime/13/72626.jpg,https://api-cdn.myanimelist.net/images/anime/13/72626l.jpg,2015-04-10,7.38,tv,finished_airing,4,Comedy,35,Harem,22,Romance,23,School,12,2015,spring,1462,pg_13,44,Shaft,27,Shounen,,,,,,,,,,,,,,,,,,
3965,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,https://api-cdn.myanimelist.net/images/anime/3/11970.jpg,https://api-cdn.myanimelist.net/images/anime/3/11970l.jpg,2008-02-16,7.39,special,finished_airing,4,Comedy,43,Josei,22,Romance,36,Slice of Life,1,2008,winter,900,g,7,J.C.Staff,,,,,,,,,,,,,,,,,,,,
32051,One Piece: Adventure of Nebulandia,https://api-cdn.myanimelist.net/images/anime/5/77050.jpg,https://api-cdn.myanimelist.net/images/anime/5/77050l.jpg,2015-12-19,7.29,special,finished_airing,1,Action,2,Adventure,4,Comedy,31,Super Power,1,2015,fall,6375,pg_13,18,Toei Animation,10,Fantasy,27,Shounen,,,,,,,,,,,,,,,,
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,https://api-cdn.myanimelist.net/images/anime/1985/107722.jpg,https://api-cdn.myanimelist.net/images/anime/1985/107722l.jpg,1994-08-20,7.38,movie,finished_airing,1,Action,2,Adventure,4,Comedy,37,Supernatural,1,1994,summer,1860,pg_13,37,Studio Deen,17,Martial Arts,27,Shounen,,,,,,,,,,,,,,,,
13429,Sakasama no Patema: Beginning of the Day,https://api-cdn.myanimelist.net/images/anime/3/37569.jpg,https://api-cdn.myanimelist.net/images/anime/3/37569l.jpg,2012-02-26,7.39,special,finished_airing,24,Sci-Fi,,,,,,,4,2012,winter,360,pg_13,84,Studio Rikka,,,,,,,,,559,Purple Cow Studio Japan,,,,,,,,,,
399,Seikai no Senki Special,https://api-cdn.myanimelist.net/images/anime/3/2754.jpg,https://api-cdn.myanimelist.net/images/anime/3/2754l.jpg,2001-07-04,7.25,special,finished_airing,1,Action,38,Military,22,Romance,24,Sci-Fi,1,2001,summer,7200,pg_13,14,Sunrise,29,Space,,,,,,,,,,,,,,,,,,
5947,Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,https://api-cdn.myanimelist.net/images/anime/13/22175.jpg,https://api-cdn.myanimelist.net/images/anime/13/22175l.jpg,2009-01,7.3,ova,finished_airing,4,Comedy,,,,,,,1,2009,winter,300,pg_13,6,Gainax,,,,,,,,,,,,,,,,,,,,
8115,Uchuu Show e Youkoso,https://api-cdn.myanimelist.net/images/anime/8/20085.jpg,https://api-cdn.myanimelist.net/images/anime/8/20085l.jpg,2010-02-18,7.35,movie,finished_airing,2,Adventure,29,Space,10,Fantasy,,,1,2010,winter,8160,g,56,A-1 Pictures,,,,,,,,,,,,,,,,,,,,
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,https://api-cdn.myanimelist.net/images/anime/10/21614.jpg,https://api-cdn.myanimelist.net/images/anime/10/21614l.jpg,1995-12-16,7.34,ova,finished_airing,1,Action,2,Adventure,4,Comedy,37,Supernatural,4,1995,fall,1380,pg_13,1,Studio Pierrot,27,Shounen,,,,,,,,,,,,,,,,,,
7870,Baka to Test to Shoukanjuu Specials,https://api-cdn.myanimelist.net/images/anime/8/67315.jpg,https://api-cdn.myanimelist.net/images/anime/8/67315l.jpg,2010-04-23,7.32,special,finished_airing,16,Magic,4,Comedy,23,School,,,6,2010,spring,240,pg_13,300,SILVER LINK.,,,,,,,,,,,,,,,,,,,,
10396,Ben-To,https://api-cdn.myanimelist.net/images/anime/12/73984.jpg,https://api-cdn.myanimelist.net/images/anime/12/73984l.jpg,2011-10-09,7.27,tv,finished_airing,1,Action,4,Comedy,17,Martial Arts,,,12,2011,fall,1440,pg_13,287,David Production,,,,,,,,,,,,,,,,,,,,
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,https://api-cdn.myanimelist.net/images/anime/4/51463.jpg,https://api-cdn.myanimelist.net/images/anime/4/51463l.jpg,2013-07-05,7.27,tv,finished_airing,7,Mystery,14,Horror,40,Psychological,23,School,13,2013,summer,1440,r,456,Lerche,,,,,,,,,,,,,,,,,,,,
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,https://api-cdn.myanimelist.net/images/anime/9/73595.jpg,https://api-cdn.myanimelist.net/images/anime/9/73595l.jpg,2015-04-03,7.38,tv,finished_airing,4,Comedy,22,Romance,42,Seinen,36,Slice of Life,13,2015,spring,210,pg_13,541,Seven,,,,,,,,,,,,,,,,,,,,
501,Doraemon,https://api-cdn.myanimelist.net/images/anime/10/33865.jpg,https://api-cdn.myanimelist.net/images/anime/10/33865l.jpg,1973-04-01,7.36,tv,finished_airing,2,Adventure,4,Comedy,10,Fantasy,15,Kids,26,1973,spring,1500,pg,,,27,Shounen,,,,,,,,,,,,,,,,,,
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,https://api-cdn.myanimelist.net/images/anime/8/50101.jpg,https://api-cdn.myanimelist.net/images/anime/8/50101l.jpg,2013-02-15,7.33,special,finished_airing,10,Fantasy,16,Magic,27,Shounen,,,1,2013,winter,730,pg_13,41,Satelight,,,,,,,,,56,A-1 Pictures,,,,,,,,,,
9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,https://api-cdn.myanimelist.net/images/anime/12/31189.jpg,https://api-cdn.myanimelist.net/images/anime/12/31189l.jpg,2010-12-23,7.31,movie,finished_airing,27,Shounen,30,Sports,31,Super Power,,,1,2010,fall,5423,g,28,OLM,,,,,,,,,,,,,,,,,,,,
1878,Kaze no Shoujo Emily,https://api-cdn.myanimelist.net/images/anime/2/29088.jpg,https://api-cdn.myanimelist.net/images/anime/2/29088l.jpg,2007-04-07,7.37,tv,finished_airing,13,Historical,8,Drama,25,Shoujo,,,26,2007,spring,1500,g,73,TMS Entertainment,,,,,,,,,,,,,,,,,,,,
9213,Kowarekake no Orgel,https://api-cdn.myanimelist.net/images/anime/2/25552.jpg,https://api-cdn.myanimelist.net/images/anime/2/25552l.jpg,2009-12-31,7.34,ova,finished_airing,8,Drama,19,Music,24,Sci-Fi,36,Slice of Life,1,2009,fall,1700,g,419,ElectromagneticWave,,,,,,,,,,,,,,,,,,,,
16353,Love Lab,https://api-cdn.myanimelist.net/images/anime/12/50257.jpg,https://api-cdn.myanimelist.net/images/anime/12/50257l.jpg,2013-07-05,7.35,tv,finished_airing,4,Comedy,22,Romance,23,School,,,13,2013,summer,1467,pg_13,95,Doga Kobo,,,,,,,,,,,,,,,,,,,,
30829,30-pun de Wakaru! Kore made no Love Live!,https://api-cdn.myanimelist.net/images/anime/6/74193.jpg,https://api-cdn.myanimelist.net/images/anime/6/74193l.jpg,2015-04-24,7.16,ona,finished_airing,19,Music,36,Slice of Life,23,School,,,2,2015,spring,1815,pg_13,,,,,,,,,,,,,,,,,,,,,,
3268,Mai-Otome 0: S.ifr,https://api-cdn.myanimelist.net/images/anime/4/12403.jpg,https://api-cdn.myanimelist.net/images/anime/4/12403l.jpg,2008-02-21,7.39,ova,finished_airing,24,Sci-Fi,,,,,,,3,2008,winter,1680,r+,14,Sunrise,,,,,,,,,,,,,,,,,,,,
2460,Maison Ikkoku: Kanketsu-hen,https://api-cdn.myanimelist.net/images/anime/2/27059.jpg,https://api-cdn.myanimelist.net/images/anime/2/27059l.jpg,1988-02-06,7.22,movie,finished_airing,4,Comedy,8,Drama,22,Romance,42,Seinen,1,1988,winter,3960,pg_13,,,,,,,,,,,,,,,,,,,,,,
2253,Mazinger Z,https://api-cdn.myanimelist.net/images/anime/3/21724.jpg,https://api-cdn.myanimelist.net/images/anime/3/21724l.jpg,1972-12-03,7.26,tv,finished_airing,1,Action,8,Drama,18,Mecha,24,Sci-Fi,92,1973,winter,1500,pg_13,18,Toei Animation,27,Shounen,,,,,,,,,,,,,,,,,,
1238,One Piece: Mamore! Saigo no Dai Butai,https://api-cdn.myanimelist.net/images/anime/5/77108.jpg,https://api-cdn.myanimelist.net/images/anime/5/77108l.jpg,2003-12-14,7.37,special,finished_airing,2,Adventure,4,Comedy,10,Fantasy,27,Shounen,1,2003,fall,2757,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,,,,,
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,https://api-cdn.myanimelist.net/images/anime/8/24875.jpg,https://api-cdn.myanimelist.net/images/anime/8/24875l.jpg,2010-10-03,7.09,tv,finished_airing,36,Slice of Life,4,Comedy,,,,,12,2010,fall,1450,pg_13,436,AIC Build,,,,,,,,,,,,,,,,,,,,
6896,Pandora Hearts Omake,https://api-cdn.myanimelist.net/images/anime/13/21439.jpg,https://api-cdn.myanimelist.net/images/anime/13/21439l.jpg,2009-07-24,7.36,special,finished_airing,4,Comedy,,,,,,,9,2009,summer,256,pg_13,27,Xebec,,,,,,,,,,,,,,,,,,,,
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,https://api-cdn.myanimelist.net/images/anime/11/65281.jpg,https://api-cdn.myanimelist.net/images/anime/11/65281l.jpg,2010-06-10,7,tv,finished_airing,1,Action,13,Historical,17,Martial Arts,10,Fantasy,34,,,1320,pg_13,1768,Sparkly Key Animation Studio,,,,,,,,,,,,,,,,,,,,
16123,Saki Zenkoku-hen,https://api-cdn.myanimelist.net/images/anime/12/57979.jpg,https://api-cdn.myanimelist.net/images/anime/12/57979l.jpg,2014-01-06,7.42,tv,finished_airing,11,Game,36,Slice of Life,23,School,,,13,2014,winter,1440,pg_13,418,Studio Gokumi,,,,,,,,,,,,,,,,,,,,
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,https://api-cdn.myanimelist.net/images/anime/7/76116.jpg,https://api-cdn.myanimelist.net/images/anime/7/76116l.jpg,2015-10-08,7.43,tv,finished_airing,8,Drama,7,Mystery,41,Thriller,,,12,2015,fall,1420,r,1103,TROYCA,,,,,,,,,,,,,,,,,,,,
15751,Senyuu.,https://api-cdn.myanimelist.net/images/anime/6/44858.jpg,https://api-cdn.myanimelist.net/images/anime/6/44858l.jpg,2013-01-09,7.34,tv,finished_airing,1,Action,4,Comedy,20,Parody,10,Fantasy,13,2013,winter,270,pg_13,334,Ordet,27,Shounen,,,,,,,839,LIDENFILMS,,,,,,,,,,
6572,Shakugan no Shana S,https://api-cdn.myanimelist.net/images/anime/10/17680.jpg,https://api-cdn.myanimelist.net/images/anime/10/17680l.jpg,2009-10-23,7.36,ova,finished_airing,1,Action,8,Drama,10,Fantasy,22,Romance,4,2009,fall,1695,pg_13,7,J.C.Staff,23,School,37,Supernatural,,,,,,,,,,,,,,,,
2585,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,https://api-cdn.myanimelist.net/images/anime/5/24535.jpg,https://api-cdn.myanimelist.net/images/anime/5/24535l.jpg,1988-03-19,7.29,ova,finished_airing,8,Drama,18,Mecha,38,Military,24,Sci-Fi,1,1988,winter,3360,pg_13,,,,,,,,,,,,,,,,,,,,,,
560,Soukyuu no Fafner: Right of Left - Single Program,https://api-cdn.myanimelist.net/images/anime/8/50369.jpg,https://api-cdn.myanimelist.net/images/anime/8/50369l.jpg,2005-12-30,7.4,special,finished_airing,1,Action,8,Drama,18,Mecha,38,Military,1,2005,fall,3060,pg_13,10,Production I.G,24,Sci-Fi,,,,,,,27,Xebec,,,,,,,,,,
23725,Strike Witches: Operation Victory Arrow,https://api-cdn.myanimelist.net/images/anime/12/67859.jpg,https://api-cdn.myanimelist.net/images/anime/12/67859l.jpg,2014-12-12,7.37,ova,finished_airing,1,Action,9,Ecchi,16,Magic,38,Military,3,2014,fall,1710,r+,300,SILVER LINK.,24,Sci-Fi,,,,,,,,,,,,,,,,,,
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",https://api-cdn.myanimelist.net/images/anime/9/63207.jpg,https://api-cdn.myanimelist.net/images/anime/9/63207l.jpg,2014-06-07,7.45,special,finished_airing,4,Comedy,8,Drama,36,Slice of Life,,,1,2014,spring,1485,g,333,TYO Animations,,,,,,,,,,,,,,,,,,,,
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,https://api-cdn.myanimelist.net/images/anime/1357/95308.jpg,https://api-cdn.myanimelist.net/images/anime/1357/95308l.jpg,1993-09-25,7.36,ova,finished_airing,4,Comedy,35,Harem,22,Romance,24,Sci-Fi,1,1993,summer,2594,r+,48,AIC,27,Shounen,,,,,,,,,,,,,,,,,,
10629,Tibet Inu Monogatari,https://api-cdn.myanimelist.net/images/anime/6/29247.jpg,https://api-cdn.myanimelist.net/images/anime/6/29247l.jpg,2011-06-06,7.29,movie,finished_airing,2,Adventure,,,,,,,1,2011,spring,5220,g,11,Madhouse,,,,,,,,,,,,,,,,,,,,
2820,Time Travel Tondekeman!,https://api-cdn.myanimelist.net/images/anime/6/45656.jpg,https://api-cdn.myanimelist.net/images/anime/6/45656l.jpg,1989-10-19,7.26,tv,finished_airing,1,Action,15,Kids,2,Adventure,4,Comedy,39,1989,fall,1397,pg_13,103,Tatsunoko Production,,,,,,,,,196,Production Reed,406,Asahi Production,,,,,,,,
113,Uchuu no Stellvia,https://api-cdn.myanimelist.net/images/anime/10/15225.jpg,https://api-cdn.myanimelist.net/images/anime/10/15225l.jpg,2003-04-03,7.38,tv,finished_airing,1,Action,18,Mecha,22,Romance,24,Sci-Fi,26,2003,spring,1414,pg_13,27,Xebec,29,Space,,,,,,,,,,,,,,,,,,
970,Yokoyama Mitsuteru Sangokushi,https://api-cdn.myanimelist.net/images/anime/9/76348.jpg,https://api-cdn.myanimelist.net/images/anime/9/76348l.jpg,1991-10-18,7.37,tv,finished_airing,1,Action,2,Adventure,13,Historical,,,47,1991,fall,1400,pg_13,311,Enoki Films,,,,,,,,,1549,Dai Nippon Printing,,,,,,,,,,
18177,Yowamushi Pedal: Special Ride,https://api-cdn.myanimelist.net/images/anime/13/53213.jpg,https://api-cdn.myanimelist.net/images/anime/13/53213l.jpg,2013-08-08,7.38,ova,finished_airing,4,Comedy,8,Drama,27,Shounen,30,Sports,1,2013,summer,1245,pg_13,73,TMS Entertainment,,,,,,,,,,,,,,,,,,,,
2548,Ai no Wakakusa Monogatari,https://api-cdn.myanimelist.net/images/anime/2/3210.jpg,https://api-cdn.myanimelist.net/images/anime/2/3210l.jpg,1987-01-11,7.42,tv,finished_airing,8,Drama,13,Historical,36,Slice of Life,,,48,1987,winter,1440,g,22,Nippon Animation,,,,,,,,,,,,,,,,,,,,
