id,title,main_picture/medium,main_picture/large,start_date,mean,media_type,status,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,num_episodes,start_season/year,start_season/season,average_episode_duration,rating,studios/0/id,studios/0/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,studios/1/id,studios/1/name,studios/2/id,studios/2/name,genres/8/id,genres/8/name,genres/9/id,genres/9/name
14075,Zetsuen no Tempest,https://api-cdn.myanimelist.net/images/anime/7/42453.jpg,https://api-cdn.myanimelist.net/images/anime/7/42453l.jpg,2012-10-05,7.98,tv,finished_airing,1,Action,7,Mystery,40,Psychological,8,Drama,24,2012,fall,1470,pg_13,4,Bones,16,Magic,10,Fantasy,27,Shounen,,,,,,,,,,
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,https://api-cdn.myanimelist.net/images/anime/11/15053.jpg,https://api-cdn.myanimelist.net/images/anime/11/15053l.jpg,2008-06-25,8.01,special,finished_airing,36,Slice of Life,4,Comedy,27,Shounen,,,1,2008,spring,1461,g,34,Hal Film Maker,,,,,,,,,,,,,,,,
781,Detective Conan Movie 03: The Last Wizard of the Century,https://api-cdn.myanimelist.net/images/anime/1831/94317.jpg,https://api-cdn.myanimelist.net/images/anime/1831/94317l.jpg,1999-04-17,8.04,movie,finished_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,1,1999,spring,6000,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
1363,Detective Conan Movie 04: Captured in Her Eyes,https://api-cdn.myanimelist.net/images/anime/1196/94319.jpg,https://api-cdn.myanimelist.net/images/anime/1196/94319l.jpg,2000-04-22,8.04,movie,finished_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,1,2000,spring,6000,pg_13,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
223,Dragon Ball,https://api-cdn.myanimelist.net/images/anime/1887/92364.jpg,https://api-cdn.myanimelist.net/images/anime/1887/92364l.jpg,1986-02-26,7.99,tv,finished_airing,2,Adventure,4,Comedy,10,Fantasy,17,Martial Arts,153,1986,winter,1480,pg_13,18,Toei Animation,27,Shounen,31,Super Power,,,,,,,,,,,,
2004,Hanada Shounen-shi,https://api-cdn.myanimelist.net/images/anime/2/87319.jpg,https://api-cdn.myanimelist.net/images/anime/2/87319l.jpg,2002-10-02,8.01,tv,finished_airing,4,Comedy,8,Drama,42,Seinen,36,Slice of Life,25,2002,fall,1500,r,11,Madhouse,37,Supernatural,,,,,,,,,,,,,,
25649,Junjou Romantica 3,https://api-cdn.myanimelist.net/images/anime/2/74170.jpg,https://api-cdn.myanimelist.net/images/anime/2/74170l.jpg,2015-07-09,7.75,tv,finished_airing,4,Comedy,8,Drama,22,Romance,28,Shounen Ai,12,2015,summer,1440,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
153,Juuni Kokuki,https://api-cdn.myanimelist.net/images/anime/6/50859.jpg,https://api-cdn.myanimelist.net/images/anime/6/50859l.jpg,2002-04-09,8.06,tv,finished_airing,1,Action,2,Adventure,10,Fantasy,16,Magic,45,2002,spring,1500,pg_13,1,Studio Pierrot,37,Supernatural,,,,,,,,,,,,,,
5029,Major Movie: Yuujou no Winning Shot,https://api-cdn.myanimelist.net/images/anime/10/75221.jpg,https://api-cdn.myanimelist.net/images/anime/10/75221l.jpg,2008-12-13,8.02,movie,finished_airing,1,Action,30,Sports,27,Shounen,,,1,2008,fall,6000,pg_13,27,Xebec,,,,,,,,,,,,,,,,
302,Mirai Shounen Conan,https://api-cdn.myanimelist.net/images/anime/6/17529.jpg,https://api-cdn.myanimelist.net/images/anime/6/17529l.jpg,1978-04-04,8.09,tv,finished_airing,2,Adventure,8,Drama,24,Sci-Fi,,,26,1978,spring,1740,pg_13,22,Nippon Animation,,,,,,,,,,,,,,,,
8740,One Piece Film: Strong World Episode 0,https://api-cdn.myanimelist.net/images/anime/1172/109469.jpg,https://api-cdn.myanimelist.net/images/anime/1172/109469l.jpg,2010-04,8,ova,finished_airing,1,Action,2,Adventure,4,Comedy,10,Fantasy,1,2010,spring,1125,pg_13,18,Toei Animation,27,Shounen,31,Super Power,,,,,,,,,,,,
5682,Phantom: Requiem for the Phantom,https://api-cdn.myanimelist.net/images/anime/8/22470.jpg,https://api-cdn.myanimelist.net/images/anime/8/22470l.jpg,2009-04-03,8,tv,finished_airing,1,Action,8,Drama,42,Seinen,41,Thriller,26,2009,spring,1449,r,5,Bee Train,,,,,,,,,,,,,,,,
21647,Tamako Love Story,https://api-cdn.myanimelist.net/images/anime/1417/91333.jpg,https://api-cdn.myanimelist.net/images/anime/1417/91333l.jpg,2014-04-26,7.99,movie,finished_airing,4,Comedy,22,Romance,36,Slice of Life,,,1,2014,spring,4980,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
16049,Toaru Kagaku no Railgun S,https://api-cdn.myanimelist.net/images/anime/7/75610.jpg,https://api-cdn.myanimelist.net/images/anime/7/75610l.jpg,2013-04-12,8.06,tv,finished_airing,1,Action,24,Sci-Fi,31,Super Power,,,24,2013,spring,1440,r,7,J.C.Staff,,,,,,,,,,,,,,,,
1065,Touch,https://api-cdn.myanimelist.net/images/anime/3/53087.jpg,https://api-cdn.myanimelist.net/images/anime/3/53087l.jpg,1985-03-24,8.02,tv,finished_airing,30,Sports,22,Romance,23,School,8,Drama,101,1985,spring,1520,pg_13,36,Gallop,36,Slice of Life,27,Shounen,,,,,86,Group TAC,280,Studio Junio,,,,
18179,Yowamushi Pedal,https://api-cdn.myanimelist.net/images/anime/5/53211.jpg,https://api-cdn.myanimelist.net/images/anime/5/53211l.jpg,2013-10-08,7.99,tv,finished_airing,4,Comedy,30,Sports,8,Drama,27,Shounen,38,2013,fall,1440,pg_13,73,TMS Entertainment,,,,,,,,,,,,,,,,
47,Akira,https://api-cdn.myanimelist.net/images/anime/2/82596.jpg,https://api-cdn.myanimelist.net/images/anime/2/82596l.jpg,1988-07-16,8.17,movie,finished_airing,1,Action,38,Military,24,Sci-Fi,2,Adventure,1,1988,summer,7468,r+,65,Tokyo Movie Shinsha,14,Horror,37,Supernatural,42,Seinen,,,,,,,,,,
4901,Black Lagoon: Roberta's Blood Trail,https://api-cdn.myanimelist.net/images/anime/8/75529.jpg,https://api-cdn.myanimelist.net/images/anime/8/75529l.jpg,2010-06-27,8.05,ova,finished_airing,1,Action,42,Seinen,,,,,5,2010,spring,2030,r+,11,Madhouse,,,,,,,,,,,,,,,,
23199,Durarara!!x2 Shou,https://api-cdn.myanimelist.net/images/anime/12/67743.jpg,https://api-cdn.myanimelist.net/images/anime/12/67743l.jpg,2015-01-10,8.02,tv,finished_airing,1,Action,7,Mystery,37,Supernatural,,,12,2015,winter,1440,r,1119,Shuka,,,,,,,,,,,,,,,,
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,https://api-cdn.myanimelist.net/images/anime/9/77240.jpg,https://api-cdn.myanimelist.net/images/anime/9/77240l.jpg,2015-11-03,8.11,special,finished_airing,1,Action,4,Comedy,13,Historical,20,Parody,1,2015,fall,770,pg_13,1258,Bandai Namco Pictures,21,Samurai,27,Shounen,,,,,,,,,,,,
30415,High☆Speed!: Free! Starting Days,https://api-cdn.myanimelist.net/images/anime/8/76967.jpg,https://api-cdn.myanimelist.net/images/anime/8/76967l.jpg,2015-12-05,7.87,movie,finished_airing,4,Comedy,8,Drama,23,School,36,Slice of Life,1,2015,fall,6600,pg_13,2,Kyoto Animation,30,Sports,,,,,,,,,,,,,,
851,Kyou kara Ore wa!!,https://api-cdn.myanimelist.net/images/anime/1042/110294.jpg,https://api-cdn.myanimelist.net/images/anime/1042/110294l.jpg,1992-12-11,8.07,ova,finished_airing,4,Comedy,27,Shounen,,,,,10,1992,fall,2598,r,1,Studio Pierrot,,,,,,,,,,,,,,,,
10049,Nurarihyon no Mago: Sennen Makyou,https://api-cdn.myanimelist.net/images/anime/5/77300.jpg,https://api-cdn.myanimelist.net/images/anime/5/77300l.jpg,2011-07-03,7.99,tv,finished_airing,1,Action,6,Demons,27,Shounen,37,Supernatural,24,2011,summer,1420,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
1943,Paprika,https://api-cdn.myanimelist.net/images/anime/1929/93629.jpg,https://api-cdn.myanimelist.net/images/anime/1929/93629l.jpg,2006-11-25,8.06,movie,finished_airing,5,Dementia,10,Fantasy,14,Horror,7,Mystery,1,2006,fall,5432,r+,11,Madhouse,40,Psychological,24,Sci-Fi,41,Thriller,,,,,,,,,,
4053,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,https://api-cdn.myanimelist.net/images/anime/9/7525.jpg,https://api-cdn.myanimelist.net/images/anime/9/7525l.jpg,2008-04-25,8.01,ova,finished_airing,4,Comedy,30,Sports,23,School,27,Shounen,7,2008,spring,1380,pg_13,463,M.S.C,,,,,,,,,,,,,,,,
846,School Rumble Ni Gakki,https://api-cdn.myanimelist.net/images/anime/5/75490.jpg,https://api-cdn.myanimelist.net/images/anime/5/75490l.jpg,2006-04-03,8.03,tv,finished_airing,4,Comedy,22,Romance,23,School,27,Shounen,26,2006,spring,1440,pg_13,126,Studio Comet,,,,,,,,,,,,,,,,
9926,Sekaiichi Hatsukoi,https://api-cdn.myanimelist.net/images/anime/6/29763.jpg,https://api-cdn.myanimelist.net/images/anime/6/29763l.jpg,2011-04-09,7.77,tv,finished_airing,4,Comedy,8,Drama,22,Romance,28,Shounen Ai,12,2011,spring,1420,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
31173,Akagami no Shirayuki-hime 2nd Season,https://api-cdn.myanimelist.net/images/anime/12/77834.jpg,https://api-cdn.myanimelist.net/images/anime/12/77834l.jpg,2016-01-12,8,tv,finished_airing,8,Drama,22,Romance,10,Fantasy,25,Shoujo,12,2016,winter,1440,pg_13,4,Bones,,,,,,,,,,,,,,,,
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",https://api-cdn.myanimelist.net/images/anime/12/19620.jpg,https://api-cdn.myanimelist.net/images/anime/12/19620l.jpg,2008-07-16,7.99,special,finished_airing,8,Drama,22,Romance,23,School,36,Slice of Life,1,2008,summer,1500,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
589,Ginga Nagareboshi Gin,https://api-cdn.myanimelist.net/images/anime/3/47461.jpg,https://api-cdn.myanimelist.net/images/anime/3/47461l.jpg,1986-04-07,8.04,tv,finished_airing,1,Action,2,Adventure,8,Drama,27,Shounen,21,1986,spring,1380,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,
15059,Initial D Fifth Stage,https://api-cdn.myanimelist.net/images/anime/3/43573.jpg,https://api-cdn.myanimelist.net/images/anime/3/43573l.jpg,2012-11-04,8.08,tv,finished_airing,1,Action,3,Cars,30,Sports,8,Drama,14,2012,fall,1639,pg_13,118,SynergySP,42,Seinen,,,,,,,,,,,,,,
7791,K-On!!,https://api-cdn.myanimelist.net/images/anime/12/76121.jpg,https://api-cdn.myanimelist.net/images/anime/12/76121l.jpg,2010-04-07,8.15,tv,finished_airing,4,Comedy,19,Music,23,School,36,Slice of Life,26,2010,spring,1470,pg_13,2,Kyoto Animation,,,,,,,,,,,,,,,,
17265,Log Horizon,https://api-cdn.myanimelist.net/images/anime/5/84004.jpg,https://api-cdn.myanimelist.net/images/anime/5/84004l.jpg,2013-10-05,8,tv,finished_airing,1,Action,11,Game,2,Adventure,16,Magic,25,2013,fall,1500,pg_13,41,Satelight,10,Fantasy,,,,,,,,,,,,,,
20815,Sekaiichi Hatsukoi: Valentine-hen,https://api-cdn.myanimelist.net/images/anime/5/55723.jpg,https://api-cdn.myanimelist.net/images/anime/5/55723l.jpg,2014-03-15,7.85,movie,finished_airing,22,Romance,4,Comedy,28,Shounen Ai,,,1,2014,winter,900,pg_13,37,Studio Deen,,,,,,,,,,,,,,,,
535,Slayers Next,https://api-cdn.myanimelist.net/images/anime/1165/92536.jpg,https://api-cdn.myanimelist.net/images/anime/1165/92536l.jpg,1996-04-05,8.04,tv,finished_airing,2,Adventure,4,Comedy,6,Demons,16,Magic,26,1996,spring,1440,pg_13,154,E&G Films,10,Fantasy,,,,,,,,,,,,,,
2563,Aria the OVA: Arietta,https://api-cdn.myanimelist.net/images/anime/11/77622.jpg,https://api-cdn.myanimelist.net/images/anime/11/77622l.jpg,2007-09-21,8.02,ova,finished_airing,24,Sci-Fi,36,Slice of Life,10,Fantasy,27,Shounen,1,2007,summer,1830,g,34,Hal Film Maker,,,,,,,,,,,,,,,,
9963,Detective Conan Movie 15: Quarter of Silence,https://api-cdn.myanimelist.net/images/anime/9/32035.jpg,https://api-cdn.myanimelist.net/images/anime/9/32035l.jpg,2011-04-16,8.03,movie,finished_airing,2,Adventure,7,Mystery,4,Comedy,39,Police,1,2011,spring,6540,g,73,TMS Entertainment,27,Shounen,,,,,,,,,,,,,,
32551,Digimon Adventure tri. 3: Kokuhaku,https://api-cdn.myanimelist.net/images/anime/4/82612.jpg,https://api-cdn.myanimelist.net/images/anime/4/82612l.jpg,2016-09-24,7.7,movie,finished_airing,1,Action,2,Adventure,4,Comedy,8,Drama,1,2016,summer,6300,pg_13,18,Toei Animation,,,,,,,,,,,,,,,,
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,https://api-cdn.myanimelist.net/images/anime/4/8522.jpg,https://api-cdn.myanimelist.net/images/anime/4/8522l.jpg,2005-09-24,8.09,special,finished_airing,1,Action,24,Sci-Fi,4,Comedy,13,Historical,1,2005,summer,1969,pg_13,14,Sunrise,20,Parody,21,Samurai,18,Mecha,27,Shounen,,,,,,,,
2762,Igano Kabamaru,https://api-cdn.myanimelist.net/images/anime/9/62909.jpg,https://api-cdn.myanimelist.net/images/anime/9/62909l.jpg,1983-10-20,7.86,tv,finished_airing,1,Action,2,Adventure,4,Comedy,22,Romance,24,1983,fall,1380,pg_13,86,Group TAC,23,School,27,Shounen,,,,,,,,,,,,
14713,Kamisama Hajimemashita,https://api-cdn.myanimelist.net/images/anime/3/85429.jpg,https://api-cdn.myanimelist.net/images/anime/3/85429l.jpg,2012-10-02,8.04,tv,finished_airing,4,Comedy,6,Demons,37,Supernatural,22,Romance,13,2012,fall,1440,pg_13,73,TMS Entertainment,10,Fantasy,25,Shoujo,,,,,,,,,,,,
14807,Kara no Kyoukai: Mirai Fukuin,https://api-cdn.myanimelist.net/images/anime/6/56621.jpg,https://api-cdn.myanimelist.net/images/anime/6/56621l.jpg,2013-09-28,8.03,movie,finished_airing,8,Drama,7,Mystery,42,Seinen,37,Supernatural,1,2013,summer,5400,r,43,ufotable,,,,,,,,,,,,,,,,
81,Mobile Suit Gundam: The 08th MS Team,https://api-cdn.myanimelist.net/images/anime/9/75618.jpg,https://api-cdn.myanimelist.net/images/anime/9/75618l.jpg,1996-01-25,8.03,ova,finished_airing,2,Adventure,8,Drama,18,Mecha,38,Military,12,1996,winter,1500,pg_13,14,Sunrise,22,Romance,24,Sci-Fi,,,,,,,,,,,,
9204,Omae Umasou da na,https://api-cdn.myanimelist.net/images/anime/11/27167.jpg,https://api-cdn.myanimelist.net/images/anime/11/27167l.jpg,2010-10-16,8.02,movie,finished_airing,1,Action,2,Adventure,10,Fantasy,15,Kids,1,2010,fall,5400,g,30,Ajia-Do,,,,,,,,,,,,,,,,
31098,Ushio to Tora (TV) 2nd Season,https://api-cdn.myanimelist.net/images/anime/4/78567.jpg,https://api-cdn.myanimelist.net/images/anime/4/78567l.jpg,2016-04-01,7.94,tv,finished_airing,1,Action,2,Adventure,4,Comedy,6,Demons,13,2016,spring,1440,pg_13,569,MAPPA,37,Supernatural,27,Shounen,,,,,1244,Studio VOLN,,,,,,
1023,Wolf's Rain OVA,https://api-cdn.myanimelist.net/images/anime/3/22397.jpg,https://api-cdn.myanimelist.net/images/anime/3/22397l.jpg,2004-01-23,8.03,ova,finished_airing,24,Sci-Fi,2,Adventure,40,Psychological,37,Supernatural,4,2004,winter,1380,pg_13,4,Bones,8,Drama,,,,,,,,,,,,,,
33253,Ajin 2nd Season,https://api-cdn.myanimelist.net/images/anime/12/81858.jpg,https://api-cdn.myanimelist.net/images/anime/12/81858l.jpg,2016-10-08,7.67,tv,finished_airing,1,Action,14,Horror,7,Mystery,42,Seinen,13,2016,fall,1467,r,1023,Polygon Pictures,37,Supernatural,,,,,,,,,,,,,,
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,https://api-cdn.myanimelist.net/images/anime/2/74665.jpg,https://api-cdn.myanimelist.net/images/anime/2/74665l.jpg,2015-10-03,7.88,movie,finished_airing,1,Action,24,Sci-Fi,42,Seinen,,,1,2015,fall,6300,pg_13,537,SANZIGEN,,,,,,,,,,,,,,,,
1471,City Hunter 2,https://api-cdn.myanimelist.net/images/anime/7/50523.jpg,https://api-cdn.myanimelist.net/images/anime/7/50523l.jpg,1988-04-02,8.06,tv,finished_airing,1,Action,4,Comedy,7,Mystery,27,Shounen,63,1988,spring,1500,pg_13,14,Sunrise,,,,,,,,,,,,,,,,
27831,Durarara!!x2 Ten,https://api-cdn.myanimelist.net/images/anime/8/74981.jpg,https://api-cdn.myanimelist.net/images/anime/8/74981l.jpg,2015-07-04,8.01,tv,finished_airing,1,Action,7,Mystery,37,Supernatural,,,12,2015,summer,1440,r,1119,Shuka,,,,,,,,,,,,,,,,
2924,ef: A Tale of Memories.,https://api-cdn.myanimelist.net/images/anime/11/50411.jpg,https://api-cdn.myanimelist.net/images/anime/11/50411l.jpg,2007-10-07,7.94,tv,finished_airing,7,Mystery,8,Drama,22,Romance,,,12,2007,fall,1440,pg_13,44,Shaft,,,,,,,,,,,,,,,,
4672,Koukaku Kidoutai 2.0,https://api-cdn.myanimelist.net/images/anime/3/75608.jpg,https://api-cdn.myanimelist.net/images/anime/3/75608l.jpg,2008-07-12,8.01,movie,finished_airing,1,Action,24,Sci-Fi,39,Police,40,Psychological,1,2008,summer,5002,r+,10,Production I.G,18,Mecha,42,Seinen,,,,,,,,,,,,
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,https://api-cdn.myanimelist.net/images/anime/5/2829.jpg,https://api-cdn.myanimelist.net/images/anime/5/2829l.jpg,2006-01-27,8.02,special,finished_airing,1,Action,24,Sci-Fi,18,Mecha,,,1,2006,winter,9706,r,10,Production I.G,,,,,,,,,,,,,,,,
3907,Ginga Sengoku Gunyuuden Rai,https://api-cdn.myanimelist.net/images/anime/6/30829.jpg,https://api-cdn.myanimelist.net/images/anime/6/30829l.jpg,1994-04-08,7.94,tv,finished_airing,24,Sci-Fi,2,Adventure,29,Space,22,Romance,52,1994,spring,1500,pg_13,154,E&G Films,27,Shounen,,,,,,,,,,,,,,
186,Initial D Second Stage,https://api-cdn.myanimelist.net/images/anime/8/12750.jpg,https://api-cdn.myanimelist.net/images/anime/8/12750l.jpg,1999-10-15,8.12,tv,finished_airing,1,Action,3,Cars,8,Drama,42,Seinen,13,1999,fall,1400,pg_13,413,Pastel,30,Sports,,,,,,,,,,,,,,
10080,Kami nomi zo Shiru Sekai II,https://api-cdn.myanimelist.net/images/anime/11/30030.jpg,https://api-cdn.myanimelist.net/images/anime/11/30030l.jpg,2011-04-12,7.94,tv,finished_airing,4,Comedy,35,Harem,22,Romance,27,Shounen,12,2011,spring,1414,pg_13,32,Manglobe,37,Supernatural,,,,,,,,,,,,,,
30885,Noragami Aragoto OVA,https://api-cdn.myanimelist.net/images/anime/11/77510.jpg,https://api-cdn.myanimelist.net/images/anime/11/77510l.jpg,2015-11-17,7.9,ova,finished_airing,1,Action,2,Adventure,4,Comedy,27,Shounen,2,2015,fall,1434,pg_13,4,Bones,37,Supernatural,,,,,,,,,,,,,,
21469,Stand By Me Doraemon,https://api-cdn.myanimelist.net/images/anime/9/65571.jpg,https://api-cdn.myanimelist.net/images/anime/9/65571l.jpg,2014-08-08,8.06,movie,finished_airing,4,Comedy,15,Kids,24,Sci-Fi,27,Shounen,1,2014,summer,5700,pg,235,Shirogumi,,,,,,,,,247,Shin-Ei Animation,,,,,,
9941,Tiger & Bunny,https://api-cdn.myanimelist.net/images/anime/13/29466.jpg,https://api-cdn.myanimelist.net/images/anime/13/29466l.jpg,2011-04-03,7.94,tv,finished_airing,1,Action,7,Mystery,4,Comedy,31,Super Power,25,2011,spring,1470,pg_13,14,Sunrise,,,,,,,,,,,,,,,,
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,https://api-cdn.myanimelist.net/images/anime/11/49459.jpg,https://api-cdn.myanimelist.net/images/anime/11/49459l.jpg,2013-04-05,8.06,tv,finished_airing,36,Slice of Life,4,Comedy,8,Drama,22,Romance,13,2013,spring,1440,pg_13,112,Brain's Base,23,School,,,,,,,,,,,,,,
6421,Fullmetal Alchemist: Brotherhood Specials,https://api-cdn.myanimelist.net/images/anime/1493/91571.jpg,https://api-cdn.myanimelist.net/images/anime/1493/91571l.jpg,2009-08-26,8.03,special,finished_airing,38,Military,2,Adventure,8,Drama,16,Magic,4,2009,summer,908,pg_13,4,Bones,10,Fantasy,27,Shounen,,,,,,,,,,,,
21855,Hanamonogatari,https://api-cdn.myanimelist.net/images/anime/13/65755.jpg,https://api-cdn.myanimelist.net/images/anime/13/65755l.jpg,2014-08-16,7.99,tv,finished_airing,7,Mystery,4,Comedy,37,Supernatural,,,5,2014,summer,1540,r,44,Shaft,,,,,,,,,,,,,,,,
11739,Kimi to Boku. 2,https://api-cdn.myanimelist.net/images/anime/10/42107.jpg,https://api-cdn.myanimelist.net/images/anime/10/42107l.jpg,2012-04-03,7.97,tv,finished_airing,4,Comedy,8,Drama,22,Romance,23,School,13,2012,spring,1440,pg_13,7,J.C.Staff,27,Shounen,36,Slice of Life,,,,,,,,,,,,
2159,Ookiku Furikabutte,https://api-cdn.myanimelist.net/images/anime/2/20751.jpg,https://api-cdn.myanimelist.net/images/anime/2/20751l.jpg,2007-04-13,7.94,tv,finished_airing,4,Comedy,42,Seinen,30,Sports,,,25,2007,spring,1500,pg_13,56,A-1 Pictures,,,,,,,,,,,,,,,,
28297,Ore Monogatari!!,https://api-cdn.myanimelist.net/images/anime/13/69455.jpg,https://api-cdn.myanimelist.net/images/anime/13/69455l.jpg,2015-04-09,7.95,tv,finished_airing,4,Comedy,22,Romance,25,Shoujo,,,24,2015,spring,1372,pg_13,11,Madhouse,,,,,,,,,,,,,,,,
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,https://api-cdn.myanimelist.net/images/anime/7/78572.jpg,https://api-cdn.myanimelist.net/images/anime/7/78572l.jpg,2016-04-02,8.1,movie,finished_airing,4,Comedy,8,Drama,36,Slice of Life,,,1,2016,spring,3420,g,333,TYO Animations,,,,,,,,,,,,,,,,
2154,Tekkon Kinkreet,https://api-cdn.myanimelist.net/images/anime/12/8520.jpg,https://api-cdn.myanimelist.net/images/anime/12/8520l.jpg,2006-12-23,7.98,movie,finished_airing,1,Action,2,Adventure,40,Psychological,37,Supernatural,1,2006,fall,6660,r,13,Studio 4°C,,,,,,,,,,,,,,,,
6505,There She Is!!,https://api-cdn.myanimelist.net/images/anime/2/29995.jpg,https://api-cdn.myanimelist.net/images/anime/2/29995l.jpg,2003-04-20,7.92,ona,finished_airing,4,Comedy,22,Romance,,,,,5,2003,spring,300,g,,,,,,,,,,,,,,,,,,
861,xxxHOLiC,https://api-cdn.myanimelist.net/images/anime/5/21858.jpg,https://api-cdn.myanimelist.net/images/anime/5/21858l.jpg,2006-04-07,8.01,tv,finished_airing,4,Comedy,8,Drama,7,Mystery,40,Psychological,24,2006,spring,1448,pg_13,10,Production I.G,37,Supernatural,,,,,,,,,,,,,,
1689,Byousoku 5 Centimeter,https://api-cdn.myanimelist.net/images/anime/10/79674.jpg,https://api-cdn.myanimelist.net/images/anime/10/79674l.jpg,2007-03-03,7.71,movie,finished_airing,8,Drama,22,Romance,36,Slice of Life,,,3,2007,winter,1375,pg_13,291,CoMix Wave Films,,,,,,,,,,,,,,,,
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,https://api-cdn.myanimelist.net/images/anime/1295/91106.jpg,https://api-cdn.myanimelist.net/images/anime/1295/91106l.jpg,2016-09-29,7.52,special,finished_airing,1,Action,40,Psychological,14,Horror,7,Mystery,1,2016,summer,1440,r,456,Lerche,,,,,,,,,,,,,,,,
3665,Ginga Eiyuu Densetsu Gaiden (1999),https://api-cdn.myanimelist.net/images/anime/6/9580.jpg,https://api-cdn.myanimelist.net/images/anime/6/9580l.jpg,1999-12-24,8.08,ova,finished_airing,1,Action,38,Military,24,Sci-Fi,29,Space,28,1999,fall,1560,r,8,Artland,8,Drama,,,,,,,,,,,,,,
9996,Hyouge Mono,https://api-cdn.myanimelist.net/images/anime/3/77282.jpg,https://api-cdn.myanimelist.net/images/anime/3/77282l.jpg,2011-04-07,7.99,tv,finished_airing,13,Historical,21,Samurai,42,Seinen,,,39,2011,spring,1500,r,5,Bee Train,,,,,,,,,,,,,,,,
7711,Karigurashi no Arrietty,https://api-cdn.myanimelist.net/images/anime/9/75905.jpg,https://api-cdn.myanimelist.net/images/anime/9/75905l.jpg,2010-07-17,7.93,movie,finished_airing,10,Fantasy,,,,,,,1,2010,summer,5640,g,21,Studio Ghibli,,,,,,,,,,,,,,,,
77,Mahou Shoujo Lyrical Nanoha A's,https://api-cdn.myanimelist.net/images/anime/4/6767.jpg,https://api-cdn.myanimelist.net/images/anime/4/6767l.jpg,2005-10-02,7.99,tv,finished_airing,1,Action,4,Comedy,8,Drama,16,Magic,13,2005,fall,1539,pg_13,35,Seven Arcs,31,Super Power,,,,,,,,,,,,,,
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,https://api-cdn.myanimelist.net/images/anime/1971/90877.jpg,https://api-cdn.myanimelist.net/images/anime/1971/90877l.jpg,2001-12-03,7.99,ova,finished_airing,22,Romance,21,Samurai,13,Historical,8,Drama,2,2001,fall,2520,r,37,Studio Deen,27,Shounen,,,,,,,,,,,,,,
32093,Tanaka-kun wa Itsumo Kedaruge,https://api-cdn.myanimelist.net/images/anime/13/78565.jpg,https://api-cdn.myanimelist.net/images/anime/13/78565l.jpg,2016-04-09,7.89,tv,finished_airing,36,Slice of Life,4,Comedy,23,School,,,12,2016,spring,1440,pg_13,300,SILVER LINK.,,,,,,,,,,,,,,,,
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,https://api-cdn.myanimelist.net/images/anime/12/37193.jpg,https://api-cdn.myanimelist.net/images/anime/12/37193l.jpg,2012-06-23,7.92,movie,finished_airing,1,Action,2,Adventure,6,Demons,8,Drama,1,2012,spring,5520,r+,13,Studio 4°C,10,Fantasy,14,Horror,38,Military,42,Seinen,,,,,37,Supernatural,,
7338,Darker than Black: Kuro no Keiyakusha Gaiden,https://api-cdn.myanimelist.net/images/anime/3/17469.jpg,https://api-cdn.myanimelist.net/images/anime/3/17469l.jpg,2010-01-27,7.96,special,finished_airing,1,Action,7,Mystery,24,Sci-Fi,31,Super Power,4,2010,winter,1440,r,4,Bones,,,,,,,,,,,,,,,,
32613,Elsword: El-ui Yeoin,https://api-cdn.myanimelist.net/images/anime/8/83284.jpg,https://api-cdn.myanimelist.net/images/anime/8/83284l.jpg,2016-12-10,6.04,ona,finished_airing,1,Action,10,Fantasy,,,,,12,2016,fall,660,g,1575,DR Movie,,,,,,,,,,,,,,,,
